species	feature_gadolinium_contrast	P.val_individual_gadolinium_contrast	coef_gadolinium_contrast	model_gadolinium_contrast	feature_lesion_burden	P.val_individual_lesion_burden	coef_lesion_burden	model_lesion_burden	feature_spinal_cord_lesion	P.val_individual_spinal_cord_lesion	coef_spinal_cord_lesion	model_spinal_cord_lesion	feature_subtentorial_lesions	P.val_individual_subtentorial_lesions	coef_subtentorial_lesions	model_subtentorial_lesions
Streptococcus_parasanguinis_abundance	Streptococcus_parasanguinis	0.587810839214503	0.234206128726248	abundance	Streptococcus_parasanguinis	0.104492431792899	-1.36309707068239	abundance	Streptococcus_parasanguinis	0.987105536353932	-0.12666159713905	abundance	Streptococcus_parasanguinis	0.202196787608159	0.903844607579029	abundance
Streptococcus_parasanguinis_prevalence	Streptococcus_parasanguinis	0.0540924284542628	-1.86834054577497	prevalence	Streptococcus_parasanguinis	0.6431342332165	-0.419457171776234	prevalence	Streptococcus_parasanguinis	0.571148830956285	-0.472916394991382	prevalence	Streptococcus_parasanguinis	0.56951141700589	0.495244370891035	prevalence
Streptococcus_pasteurianus_abundance	Streptococcus_pasteurianus	0.36989940930422	-3.41697826621905	abundance	Streptococcus_pasteurianus	0.969680533148756	0.0148165744665963	abundance	Streptococcus_pasteurianus	0.479691205798878	-1.61873417731042	abundance	Streptococcus_pasteurianus	0.491374531681773	0.901843972214379	abundance
Streptococcus_pasteurianus_prevalence	Streptococcus_pasteurianus	0.640804312213642	-0.391140204641169	prevalence	Streptococcus_pasteurianus	0.0468196350085806	-1.63655398632275	prevalence	Streptococcus_pasteurianus	0.647325495357247	-0.314445246771033	prevalence	Streptococcus_pasteurianus	0.342205748438989	0.665680084593028	prevalence
Streptococcus_salivarius_abundance	Streptococcus_salivarius	0.949414624219825	-0.360639963617153	abundance	Streptococcus_salivarius	0.124980739728737	-1.28485529829566	abundance	Streptococcus_salivarius	0.740254907653104	0.137968035655824	abundance	Streptococcus_salivarius	0.543264878614112	0.338352147822747	abundance
Streptococcus_salivarius_prevalence	Streptococcus_salivarius	NA	NA	prevalence	Streptococcus_salivarius	NA	NA	prevalence	Streptococcus_salivarius	NA	NA	prevalence	Streptococcus_salivarius	NA	NA	prevalence
Streptococcus_sp. FSL K6-1323_abundance	Streptococcus_sp. FSL K6-1323	0.184367643882425	1.17634230159641	abundance	Streptococcus_sp. FSL K6-1323	0.730343787579382	-0.311146205192374	abundance	Streptococcus_sp. FSL K6-1323	0.446558181014504	-0.68286523438673	abundance	Streptococcus_sp. FSL K6-1323	0.41619286778129	-0.7531481524592	abundance
Streptococcus_sp. FSL K6-1323_prevalence	Streptococcus_sp. FSL K6-1323	0.348539643697409	-0.800511288999171	prevalence	Streptococcus_sp. FSL K6-1323	0.298294848910085	-0.732283751843411	prevalence	Streptococcus_sp. FSL K6-1323	0.202508605070871	0.887530017271384	prevalence	Streptococcus_sp. FSL K6-1323	0.780084952721353	-0.189093983405444	prevalence
Streptococcus_sp. FSL W7-1342_abundance	Streptococcus_sp. FSL W7-1342	0.155492334441836	-2.04640219582954	abundance	Streptococcus_sp. FSL W7-1342	0.393154090582224	1.16039665882652	abundance	Streptococcus_sp. FSL W7-1342	0.212853315164327	-1.28492545239515	abundance	Streptococcus_sp. FSL W7-1342	0.758518784512105	-0.687678265243993	abundance
Streptococcus_sp. FSL W7-1342_prevalence	Streptococcus_sp. FSL W7-1342	0.82123812579828	-0.195406283951757	prevalence	Streptococcus_sp. FSL W7-1342	0.750425532808235	-0.244624756577716	prevalence	Streptococcus_sp. FSL W7-1342	0.261260527906125	0.844478849258868	prevalence	Streptococcus_sp. FSL W7-1342	0.18901774023713	0.990932676015598	prevalence
Streptococcus_thermophilus_abundance	Streptococcus_thermophilus	0.0165118441016283	1.97007815570552	abundance	Streptococcus_thermophilus	0.613921909549762	-0.488371486140213	abundance	Streptococcus_thermophilus	0.562085464552969	0.355495923234733	abundance	Streptococcus_thermophilus	0.99574023749683	-0.128787480635932	abundance
Streptococcus_thermophilus_prevalence	Streptococcus_thermophilus	NA	NA	prevalence	Streptococcus_thermophilus	NA	NA	prevalence	Streptococcus_thermophilus	NA	NA	prevalence	Streptococcus_thermophilus	NA	NA	prevalence
Streptococcus_vestibularis_abundance	Streptococcus_vestibularis	0.858667225325048	-0.058846061643448	abundance	Streptococcus_vestibularis	0.142555733755471	-1.90316127739282	abundance	Streptococcus_vestibularis	0.231380459643217	-1.62353376958274	abundance	Streptococcus_vestibularis	0.280967209317909	-1.86772493841523	abundance
Streptococcus_vestibularis_prevalence	Streptococcus_vestibularis	0.580261514162821	0.42017767167868	prevalence	Streptococcus_vestibularis	0.371273232761833	-0.605693063236555	prevalence	Streptococcus_vestibularis	0.369977909894579	-0.566100857803278	prevalence	Streptococcus_vestibularis	0.508539798589872	0.428597594418929	prevalence
Subdoligranulum_uncultured Subdoligranulum sp._abundance	Subdoligranulum_uncultured Subdoligranulum sp.	0.703831818486947	-0.60398271999699	abundance	Subdoligranulum_uncultured Subdoligranulum sp.	0.749064419422699	0.178418878513746	abundance	Subdoligranulum_uncultured Subdoligranulum sp.	0.946615462927359	-0.159012693091731	abundance	Subdoligranulum_uncultured Subdoligranulum sp.	0.519433243757506	-0.571835846896533	abundance
Subdoligranulum_uncultured Subdoligranulum sp._prevalence	Subdoligranulum_uncultured Subdoligranulum sp.	NA	NA	prevalence	Subdoligranulum_uncultured Subdoligranulum sp.	NA	NA	prevalence	Subdoligranulum_uncultured Subdoligranulum sp.	NA	NA	prevalence	Subdoligranulum_uncultured Subdoligranulum sp.	NA	NA	prevalence
Subdoligranulum_variabile_abundance	Subdoligranulum_variabile	0.367653328639446	0.255470085052133	abundance	Subdoligranulum_variabile	0.0678878111608132	0.959266321012829	abundance	Subdoligranulum_variabile	0.666707981866856	0.111961811387978	abundance	Subdoligranulum_variabile	0.534311075736606	-0.463764604373475	abundance
Subdoligranulum_variabile_prevalence	Subdoligranulum_variabile	NA	NA	prevalence	Subdoligranulum_variabile	NA	NA	prevalence	Subdoligranulum_variabile	NA	NA	prevalence	Subdoligranulum_variabile	NA	NA	prevalence
Sutterella_faecalis_abundance	Sutterella_faecalis	0.684454730192363	-1.55579465384982	abundance	Sutterella_faecalis	0.471059085121577	2.04496037879179	abundance	Sutterella_faecalis	0.624775173776458	1.03158131330059	abundance	Sutterella_faecalis	0.163114455802722	3.33391527315865	abundance
Sutterella_faecalis_prevalence	Sutterella_faecalis	0.578432579173622	-0.484479929755099	prevalence	Sutterella_faecalis	0.32938203772644	-0.7055614658265	prevalence	Sutterella_faecalis	0.878227360654836	-0.105221404075809	prevalence	Sutterella_faecalis	0.30202614958935	0.746606400323455	prevalence
Sutterella_megalosphaeroides_abundance	Sutterella_megalosphaeroides	NA	NA	abundance	Sutterella_megalosphaeroides	NA	NA	abundance	Sutterella_megalosphaeroides	NA	NA	abundance	Sutterella_megalosphaeroides	NA	NA	abundance
Sutterella_megalosphaeroides_prevalence	Sutterella_megalosphaeroides	0.399082074919624	0.962159472459186	prevalence	Sutterella_megalosphaeroides	0.968459304044903	0.0442750965424895	prevalence	Sutterella_megalosphaeroides	0.997026497941333	-0.0040115746360028	prevalence	Sutterella_megalosphaeroides	0.471733645374241	-0.875272010612714	prevalence
Sutterella_wadsworthensis_abundance	Sutterella_wadsworthensis	0.0254726728743551	-4.78112304222828	abundance	Sutterella_wadsworthensis	0.615669794922642	-0.951418370552218	abundance	Sutterella_wadsworthensis	0.810255301292631	-0.556173020176015	abundance	Sutterella_wadsworthensis	0.711391744892069	-0.838764869764964	abundance
Sutterella_wadsworthensis_prevalence	Sutterella_wadsworthensis	0.708592089289394	0.362164342288428	prevalence	Sutterella_wadsworthensis	0.669726247104169	-0.341190513808403	prevalence	Sutterella_wadsworthensis	0.477958937690275	0.549354172322	prevalence	Sutterella_wadsworthensis	0.175097581184559	1.12996566075403	prevalence
Thomasclavelia_ramosa_abundance	Thomasclavelia_ramosa	0.212028618652329	0.819809197205615	abundance	Thomasclavelia_ramosa	0.437837042732679	-0.677734737870167	abundance	Thomasclavelia_ramosa	0.182444340714235	0.891207699273914	abundance	Thomasclavelia_ramosa	0.380265819333235	0.544680441957548	abundance
Thomasclavelia_ramosa_prevalence	Thomasclavelia_ramosa	NA	NA	prevalence	Thomasclavelia_ramosa	NA	NA	prevalence	Thomasclavelia_ramosa	NA	NA	prevalence	Thomasclavelia_ramosa	NA	NA	prevalence
Turicibacter_bilis_abundance	Turicibacter_bilis	0.72171756433791	-0.666687936995778	abundance	Turicibacter_bilis	0.681563036548501	-0.431454207130308	abundance	Turicibacter_bilis	0.646930328494198	0.284797082946008	abundance	Turicibacter_bilis	0.212970210483538	0.989921905829322	abundance
Turicibacter_bilis_prevalence	Turicibacter_bilis	0.529467396675346	0.969830437490926	prevalence	Turicibacter_bilis	0.439497040604804	-0.953317748922342	prevalence	Turicibacter_bilis	0.342131022400063	-1.14424820766779	prevalence	Turicibacter_bilis	0.244127324483524	-1.34357162272816	prevalence
Turicibacter_sanguinis_abundance	Turicibacter_sanguinis	0.645123911722389	-0.785549111464223	abundance	Turicibacter_sanguinis	0.660642175470316	0.370608042088343	abundance	Turicibacter_sanguinis	0.992757851347748	-0.122231308444141	abundance	Turicibacter_sanguinis	0.89919620173272	-0.0166367985020847	abundance
Turicibacter_sanguinis_prevalence	Turicibacter_sanguinis	0.843176588652915	0.202127853830929	prevalence	Turicibacter_sanguinis	0.144384895093952	1.42238485471564	prevalence	Turicibacter_sanguinis	0.179314259284646	1.23581174941843	prevalence	Turicibacter_sanguinis	0.421669289506624	-0.682020129181711	prevalence
Veillonella_dispar_abundance	Veillonella_dispar	0.847193534095642	-0.894386942571941	abundance	Veillonella_dispar	0.275465152280087	-2.10980124108173	abundance	Veillonella_dispar	0.636090239122733	1.0584913807089	abundance	Veillonella_dispar	0.0813256257579824	3.67673115502066	abundance
Veillonella_dispar_prevalence	Veillonella_dispar	0.186498721773434	-1.21911928563389	prevalence	Veillonella_dispar	0.890078789871014	-0.104666582493287	prevalence	Veillonella_dispar	0.191187941601874	-0.962842223564725	prevalence	Veillonella_dispar	0.582351526053734	-0.402385300783756	prevalence
Veillonella_nakazawae_abundance	Veillonella_nakazawae	0.710154721577374	0.443706011057271	abundance	Veillonella_nakazawae	0.550308549584152	-1.05240622527584	abundance	Veillonella_nakazawae	0.569767505616008	0.873226628639505	abundance	Veillonella_nakazawae	0.265560705774599	1.99131804983312	abundance
Veillonella_nakazawae_prevalence	Veillonella_nakazawae	0.59558499589299	-0.511301459295229	prevalence	Veillonella_nakazawae	0.102605460155566	-1.54577084132735	prevalence	Veillonella_nakazawae	0.770964801911476	-0.234052243568664	prevalence	Veillonella_nakazawae	0.76161137872851	0.244718815067349	prevalence
Veillonella_parvula_abundance	Veillonella_parvula	0.78525944630349	-0.60983897555054	abundance	Veillonella_parvula	0.0757520862982572	-1.81876771720852	abundance	Veillonella_parvula	0.942288243287437	-0.182699481964943	abundance	Veillonella_parvula	0.51837689641271	-0.758790414250849	abundance
Veillonella_parvula_prevalence	Veillonella_parvula	0.666577276944281	-0.528549511189399	prevalence	Veillonella_parvula	0.65133460094548	0.527721845511949	prevalence	Veillonella_parvula	0.437604043839671	-0.931272334078268	prevalence	Veillonella_parvula	0.399883645208028	1.05857633817502	prevalence
Veillonella_rogosae_abundance	Veillonella_rogosae	0.712738774335733	0.119546871288756	abundance	Veillonella_rogosae	0.149014018288908	-1.50428382187725	abundance	Veillonella_rogosae	0.599289235875055	-0.608457819002341	abundance	Veillonella_rogosae	0.656427120957754	0.30320976359586	abundance
Veillonella_rogosae_prevalence	Veillonella_rogosae	0.53807786283027	-0.501189343511941	prevalence	Veillonella_rogosae	0.367165996800765	-0.705316335157149	prevalence	Veillonella_rogosae	0.584668050079992	0.389681313239195	prevalence	Veillonella_rogosae	0.230634408705907	0.928522787046572	prevalence
Vescimonas_coprocola_abundance	Vescimonas_coprocola	0.931870090726011	-0.388828833528439	abundance	Vescimonas_coprocola	0.197005929767967	1.10763556410542	abundance	Vescimonas_coprocola	0.561477045315807	-0.600716707743321	abundance	Vescimonas_coprocola	0.559245859152769	-0.633524879018961	abundance
Vescimonas_coprocola_prevalence	Vescimonas_coprocola	NA	NA	prevalence	Vescimonas_coprocola	NA	NA	prevalence	Vescimonas_coprocola	NA	NA	prevalence	Vescimonas_coprocola	NA	NA	prevalence
Vescimonas_fastidiosa_abundance	Vescimonas_fastidiosa	0.247369622345812	0.637213001088182	abundance	Vescimonas_fastidiosa	0.094007325505471	1.16072690182645	abundance	Vescimonas_fastidiosa	0.368722953553647	0.503718009875125	abundance	Vescimonas_fastidiosa	0.131427107148185	-1.18045505236781	abundance
Vescimonas_fastidiosa_prevalence	Vescimonas_fastidiosa	0.713962082653966	0.57681451020482	prevalence	Vescimonas_fastidiosa	0.718907548966208	-0.467414072713236	prevalence	Vescimonas_fastidiosa	0.640696138587908	-0.580315632434346	prevalence	Vescimonas_fastidiosa	0.495975840839382	-0.826019190140068	prevalence
Wansuia_hejianensis_abundance	Wansuia_hejianensis	0.198556280021427	0.720592294996452	abundance	Wansuia_hejianensis	0.386905639515602	0.568325272073186	abundance	Wansuia_hejianensis	0.293957843347494	0.588929605100081	abundance	Wansuia_hejianensis	0.71986319984821	-0.377888457776473	abundance
Wansuia_hejianensis_prevalence	Wansuia_hejianensis	NA	NA	prevalence	Wansuia_hejianensis	NA	NA	prevalence	Wansuia_hejianensis	NA	NA	prevalence	Wansuia_hejianensis	NA	NA	prevalence
Wujia_chipingensis_abundance	Wujia_chipingensis	0.135452740389866	1.54779398885757	abundance	Wujia_chipingensis	0.598317792777126	0.540823233298329	abundance	Wujia_chipingensis	1	-0.114159846891291	abundance	Wujia_chipingensis	0.0267484569394133	-2.41867409342307	abundance
Wujia_chipingensis_prevalence	Wujia_chipingensis	1	-5.11358687362368e-16	prevalence	Wujia_chipingensis	1	9.20820796872243e-16	prevalence	Wujia_chipingensis	1	-3.88511828532062e-17	prevalence	Wujia_chipingensis	0.999999999999999	9.15667224832132e-16	prevalence
